TAESDHPI,AESDHPI,TAESEHPI,AESEHPI,TMATHHPI,MATHHPI,TBITCNTHPI,BITCNTHPI,TCRCHPI,CRCHPI,TDIJKHPI,DIJKHPI,TFFTHPI,FFTHPI,TGSMDHPI,GSMDHPI,TMXMHPI,MXMHPI,TQSORTHPI,QSORTHPI,TSHAHPI,SHAHPI,TSSEARCHHPI,SSEARCHHPI,TSUSANCHPI,SUSANCHPI,TSUSANEHPI,SUSANEHPI,TSUSANSHPI,SUSANSHPI
2223166959,0.56649,2086563798,0.53497,6594698571,0.46517,4779044511,0.47641,3130370745,0.30409,4664248377,0.50178,5221103865,0.43387,750267039,0.60537,2581069335,0.54169,1836388446,0.53469,774028968,0.70286,447844401,0.58467,175959717,0.43511,249687378,0.62243,1849089297,0.69611
2229648396,0.56526,2090325807,0.53448,6606399426,0.46487,4783879161,0.4765,3140024013,0.30343,4665688251,0.50219,5221265688,0.43405,750571647,0.60552,2582230152,0.54186,1836401973,0.53541,774064539,0.70348,448651512,0.58438,175959717,0.43589,249741486,0.62274,1851774156,0.6957
2230313724,0.56546,2091871893,0.53448,6609955023,0.46512,4787652693,0.4766,3140750463,0.30376,4667172213,0.50257,5223013677,0.43412,750847698,0.60552,2587998666,0.54116,1838316795,0.53526,774332574,0.70355,449037282,0.58414,175973244,0.43623,249799101,0.62286,1852511628,0.69616
2233950483,0.56502,2092928001,0.53456,6613699497,0.46544,4788367620,0.4767,3148801032,0.30341,4670202762,0.50252,5225655951,0.4341,751217937,0.60586,2589191547,0.54124,1839564285,0.53537,776075052,0.70242,450558318,0.58286,176043885,0.43636,249841185,0.62328,1855917927,0.69576
2235309195,0.56535,2096966562,0.5344,6613832763,0.46566,4788860604,0.47726,3149595117,0.30348,4670314485,0.50292,5235057717,0.43362,751348698,0.60641,2592340833,0.54091,1841929506,0.53495,776525451,0.70249,450674550,0.58303,176082963,0.43651,249928860,0.62349,1859978532,0.69502
2237732532,0.56516,2098122870,0.53471,6614633361,0.46602,4803911145,0.47609,3150863148,0.30361,4678585995,0.50248,5238710508,0.43367,751765530,0.60699,2594983107,0.54053,1848890901,0.53344,777076050,0.7027,451004208,0.58294,176144085,0.43657,250005513,0.62371,1860989550,0.69523
2239775610,0.56523,2099035191,0.53495,6615146385,0.46624,4805915145,0.47628,3153324561,0.3036,4679015853,0.50301,5240074731,0.43382,752001501,0.60726,2597726583,0.54062,1850846304,0.53334,777478854,0.70287,451051302,0.5831,176151099,0.4369,250143288,0.62395,1861884837,0.69533
2240074707,0.56555,2100978069,0.53474,6615222036,0.46665,4809584469,0.47614,3157911216,0.30336,4680698712,0.50327,5242824219,0.43383,752093685,0.60757,2599211046,0.54079,1852353813,0.53351,778637166,0.70253,451817331,0.58279,176238774,0.43693,250375251,0.62398,1864288134,0.69516
2240587230,0.56589,2101741593,0.53491,6624061179,0.46647,4814047878,0.47613,3161900679,0.30337,4688939661,0.50281,5250048138,0.43348,752254005,0.60781,2603361330,0.54043,1854251601,0.53349,778770432,0.70285,451917531,0.58319,176265828,0.43701,250401303,0.62441,1867977498,0.69437
2242273095,0.56575,2103288681,0.53493,6627120786,0.46657,4816152078,0.47654,3163831533,0.30335,4692572913,0.50269,5256972960,0.4333,753085665,0.60794,2609019624,0.53963,1855406406,0.53342,780537960,0.70152,452201097,0.58318,176553402,0.43662,250604208,0.62453,1872352731,0.69344
2244696432,0.56572,2109168417,0.53392,6627616776,0.46687,4833653511,0.47548,3166592043,0.30343,4697954655,0.50258,5263233456,0.43302,753371736,0.60825,2614803669,0.53926,1856616822,0.53364,781786953,0.70112,452666025,0.58319,176560416,0.43688,250607214,0.6249,1872584694,0.69426
2246730492,0.56569,2111775120,0.5337,6629061660,0.467,4835035770,0.47586,3168339030,0.30349,4705843401,0.50217,5264012511,0.43324,753549591,0.6086,2615588736,0.53928,1856912412,0.53383,782714805,0.70088,453043278,0.58322,176626047,0.4369,251053605,0.62416,1873128279,0.69453
2249762544,0.56555,2113751064,0.53356,6632682387,0.46724,4839757695,0.47577,3168382617,0.30379,4705957629,0.5024,5268097164,0.43311,753690873,0.609,2616545145,0.54221,1857875835,0.5342,782801979,0.70123,454201590,0.58224,176630055,0.43708,251103204,0.62455,1877289585,0.69367
2252155320,0.5655,2118047640,0.53292,6633838695,0.46746,4843669503,0.47579,3169019388,0.30397,4712676039,0.50206,5269300065,0.43337,754062615,0.60916,2629820142,0.53974,1860220515,0.5341,783140154,0.70158,454713612,0.58196,176658612,0.43729,251162823,0.62496,1879288074,0.69358
2252826159,0.56579,2118956454,0.53309,6634562640,0.46787,4846253661,0.47591,3170506857,0.30398,4722439026,0.50154,5273353656,0.43329,754978944,0.60889,2633033055,0.53964,1863148359,0.53366,783682236,0.7024,454880946,0.58203,176737770,0.43736,251372241,0.62496,1881509007,0.69389
2254180863,0.56585,2119886310,0.53328,6641854695,0.46768,4851911454,0.47566,3173374080,0.30385,4728028683,0.50126,5290295472,0.43217,755298582,0.60897,2634328641,0.54,1863980520,0.53378,783835542,0.70303,455087859,0.58215,176786868,0.43761,251473944,0.62516,1881989466,0.69413
2257239969,0.56557,2121717465,0.53354,6652315074,0.46726,4855636890,0.47575,3176062446,0.30384,4730909934,0.50142,5291371620,0.4325,755728941,0.60903,2636188353,0.54024,1865584722,0.53406,783850572,0.70348,455937555,0.58172,176855505,0.43759,251676849,0.62522,1882105197,0.69478
2258399784,0.56595,2123991504,0.53359,6658448817,0.46729,4862267625,0.47545,3178866042,0.30379,4731775161,0.50179,5294295456,0.43254,755957397,0.60933,2637756483,0.54144,1865655864,0.53506,784168707,0.70391,456490659,0.58147,176870535,0.4381,251703903,0.62552,1882500987,0.69539
2259777534,0.56601,2124952422,0.53364,6668474829,0.46695,4871820693,0.47473,3181201704,0.30375,4738546176,0.50149,5298264879,0.43257,756094170,0.60975,2637935340,0.54156,1868065674,0.53491,784644657,0.70403,456496671,0.58184,177167628,0.43756,251732460,0.62586,1889090139,0.69362
2263065597,0.56574,2127233976,0.53339,6674960775,0.46669,4876635804,0.4744,3182511318,0.30394,4738859802,0.50199,5299662168,0.43281,756531543,0.60986,2642027007,0.54095,1868101245,0.53537,785476317,0.70404,456941058,0.58216,177174642,0.43786,251942379,0.62587,1889341140,0.69436
2263810584,0.56607,2128363731,0.5336,6692640063,0.46571,4881706926,0.47449,3182577450,0.30416,4744192446,0.50172,5303192715,0.43287,756857694,0.61035,2647319070,0.5401,1874798613,0.53381,786713787,0.70359,457107891,0.58249,177180153,0.43817,252169833,0.62579,1890935322,0.69453
2265503964,0.56606,2129405811,0.53364,6694446669,0.46577,4885182864,0.47476,3183786363,0.30432,4750493022,0.5017,5305203228,0.43315,756867213,0.61101,2647672275,0.54066,1882668822,0.53189,787018395,0.70389,457254684,0.58295,177288369,0.43812,252300093,0.6259,1891210872,0.69505
2265705366,0.56651,2136157788,0.53233,6696031833,0.46605,4886479953,0.47491,3184679145,0.30452,4750754544,0.50235,5310619539,0.43314,757045569,0.61134,2649519963,0.54074,1883577135,0.5322,787456770,0.70427,457866906,0.58257,177311916,0.43823,252364722,0.62615,1892597640,0.69484
2266402257,0.56665,2137430328,0.53273,6697770804,0.4666,4896302559,0.47454,3187093464,0.30474,4755604725,0.50222,5318936139,0.4328,757214907,0.61194,2649565554,0.54104,1886284539,0.53215,789096543,0.70352,458205582,0.58277,177316926,0.43838,252412818,0.62678,1894265970,0.69481
2269437315,0.5662,2139660780,0.53259,6707931585,0.46636,4898456358,0.4747,3189234738,0.30463,4755991497,0.50269,5319001269,0.43319,757330638,0.61222,2653915236,0.54038,1887806076,0.53236,789149649,0.70396,458445060,0.58292,177366024,0.43854,252502998,0.62683,1895578089,0.69527
2271734400,0.5662,2142330108,0.53241,6712129965,0.46666,4899102147,0.47505,3192932619,0.30455,4764381243,0.50221,5322765282,0.43319,757610196,0.61249,2654564031,0.54043,1887922308,0.53293,789408165,0.70415,458969607,0.58257,177369030,0.43872,252565122,0.62719,1897258443,0.69511
2276762937,0.56548,2146148229,0.53181,6717954090,0.46678,4900399236,0.47551,3202460136,0.30375,4767223917,0.50228,5331055329,0.43283,757971417,0.61282,2655649197,0.5407,1890977907,0.53235,791019882,0.70321,459362391,0.58267,177398589,0.43877,252608208,0.62759,1897921767,0.69534
2277130170,0.56571,2148197820,0.53191,6719488152,0.46718,4903307040,0.47561,3209085861,0.30357,4772350650,0.50224,5339641968,0.43268,758480433,0.61286,2656813521,0.54066,1890986925,0.53303,791108058,0.7038,459664995,0.58279,177528348,0.4387,252656805,0.62777,1897981887,0.69599
2279315031,0.56555,2150172261,0.53203,6720053781,0.46761,4905700818,0.47571,3209694576,0.30392,4774902744,0.50238,5339724132,0.43289,758884740,0.61287,2657259912,0.54077,1893280002,0.53306,791457756,0.70381,459743151,0.58314,177558408,0.43884,252928848,0.62767,1898113149,0.69647
2282237364,0.56533,2151551514,0.53214,6721785738,0.46781,4906667748,0.47607,3212690556,0.30396,4781258430,0.50199,5340976632,0.43319,758914800,0.61351,2658853593,0.54074,1893290523,0.53349,791579499,0.70432,459871407,0.58345,177606003,0.43897,253160310,0.62777,1901724858,0.69566
2286621114,0.56474,2153546997,0.53198,6721825317,0.46813,4914947274,0.47574,3214641951,0.304,4781434782,0.50226,5345561784,0.43321,760852167,0.61261,2660297475,0.54085,1894240920,0.53363,791698236,0.7049,460267698,0.58338,177644079,0.43902,253207905,0.62801,1901922753,0.696
2290242843,0.56438,2155098594,0.5321,6731985096,0.46787,4917372114,0.47576,3216704067,0.30395,4782642192,0.50252,5345896452,0.43353,760905273,0.6129,2663919204,0.54048,1894457853,0.53394,792076992,0.70511,460494651,0.58346,177723738,0.43909,253241472,0.62833,1902543993,0.69632
2292112074,0.56435,2156223840,0.53224,6743163408,0.4675,4921182219,0.47611,3224894916,0.30334,4783463832,0.50293,5350897935,0.43354,761834628,0.61243,2668971288,0.53981,1895608650,0.53406,792280398,0.70553,460749159,0.58358,177896082,0.43885,253306602,0.62872,1904714826,0.69656
2292881109,0.56445,2157456300,0.53242,6752306157,0.46717,4924835010,0.4761,3226310241,0.30354,4789110603,0.5027,5361391380,0.43319,762125709,0.61278,2670288918,0.53989,1902038484,0.53258,792974784,0.7054,461213586,0.5835,177966222,0.43891,253501491,0.62869,1904739876,0.69679
2293321989,0.56476,2162540949,0.53154,6754693422,0.46743,4925160159,0.47642,3226402425,0.30375,4789447275,0.50325,5362030656,0.43339,762908772,0.61281,2670307956,0.54051,1903223349,0.53274,793464261,0.70556,462515685,0.58271,177986262,0.4391,253644777,0.62897,1905700794,0.69701
2293984311,0.56504,2164282926,0.5315,6755902836,0.46774,4925940717,0.47668,3229154919,0.30369,4791135144,0.5034,5362121337,0.43365,763259472,0.61329,2673717762,0.54007,1903447296,0.53308,794065461,0.70551,462972096,0.58256,177986262,0.4394,253840167,0.62894,1907449785,0.69698
2296510353,0.56473,2165817489,0.53158,6756530088,0.46808,4929334992,0.47663,3229259127,0.30405,4791936243,0.5036,5374330206,0.43301,764196843,0.61294,2674408140,0.54028,1903909218,0.53339,794298927,0.70615,463048248,0.58281,177992775,0.43973,253879746,0.62927,1910838048,0.6963
2297680188,0.56497,2167023396,0.53161,6766078146,0.46775,4938523833,0.47637,3230249604,0.30409,4793909682,0.5037,5377418871,0.4332,765881205,0.61219,2675713746,0.54033,1906746381,0.53324,794825979,0.70655,463215582,0.58315,178195179,0.43946,253909806,0.62968,1911039951,0.69673
2298764352,0.5653,2169041925,0.53158,6770629731,0.46773,4942070913,0.47631,3230674452,0.30432,4793921205,0.50429,5377594722,0.43343,766079601,0.61254,2677042398,0.54038,1906945779,0.53379,795240807,0.70665,463398948,0.58312,178293876,0.43955,254080647,0.6297,1911468807,0.69722
2301791895,0.56515,2172068466,0.5315,6777159765,0.46753,4943630025,0.47651,3241028619,0.30371,4801090014,0.50434,5380405833,0.4335,766974387,0.61253,2677309431,0.54052,1908269922,0.53388,796750821,0.70565,465248640,0.58121,178328946,0.43983,254391768,0.62952,1915610574,0.69592
2309404089,0.56391,2174628075,0.53122,6777471888,0.46803,4954587396,0.47593,3241833225,0.30413,4802865558,0.50452,5380766052,0.43371,769099128,0.61145,2682780852,0.54012,1911253377,0.53379,796777374,0.70611,465355353,0.5813,178412613,0.43972,254597178,0.6294,1917650646,0.69571
2310484746,0.56439,2175783882,0.53148,6777641727,0.46851,4957334880,0.47612,3258132258,0.30279,4803071469,0.50515,5381299617,0.43406,769231893,0.61178,2685400581,0.54005,1913767896,0.53369,796907133,0.70661,465781203,0.58121,178436661,0.43986,254855694,0.62919,1919507352,0.69572
2311032339,0.56468,2180459214,0.53077,6778800540,0.469,4957598406,0.47657,3265179825,0.30235,4809006816,0.50482,5381853222,0.43423,770005938,0.61146,2685544368,0.54042,1914347052,0.53394,800526858,0.70414,465821784,0.58146,178441170,0.44025,254946876,0.62935,1923768357,0.69481
2321440113,0.56281,2182040871,0.53088,6780062058,0.4692,4975027194,0.47546,3266021004,0.3025,4811676645,0.50523,5382463440,0.43445,770551026,0.6114,2696245227,0.53878,1914448254,0.53432,801012828,0.70444,466744626,0.58125,178519827,0.4403,255092667,0.6296,1924128576,0.69527
2323291809,0.56273,2183836956,0.5309,6796081032,0.46851,4975813764,0.47568,3267044046,0.30269,4812158607,0.50574,5396059578,0.43366,770669763,0.6117,2698012755,0.53877,1914639135,0.53466,801108018,0.70487,467446527,0.58072,178520328,0.44053,255162306,0.62977,1924852521,0.69574
2323531287,0.56301,2184338958,0.53134,6803259861,0.46832,4977415962,0.47605,3272397732,0.30233,4812623535,0.50634,5396525508,0.43389,771470862,0.61127,2699958639,0.53892,1915930212,0.53488,801113529,0.70605,467565264,0.58113,178754295,0.44024,255247977,0.62993,1925910633,0.69587
2323949121,0.56334,2185063404,0.5318,6808077477,0.46838,4983626358,0.47576,3274109148,0.30232,4813271328,0.50688,5404371168,0.43363,771475371,0.61196,2702428569,0.53873,1918364571,0.53439,802412121,0.70538,467970072,0.58106,178806900,0.4403,255250983,0.63028,1927669143,0.69594
2325263745,0.56341,2187133035,0.53175,6816516321,0.46815,4990648875,0.47579,3274580589,0.30242,4815685647,0.50724,5408105622,0.43357,771639198,0.61222,2707417026,0.53797,1919424687,0.53462,802470237,0.70607,468328788,0.58096,178828944,0.44044,255320622,0.63046,1931394078,0.69549
2326052820,0.56359,2188383531,0.53198,6817209705,0.46849,4992350772,0.47613,3276830580,0.30238,4818897057,0.50723,5411716329,0.43356,772429275,0.61193,2708543775,0.53788,1921538406,0.53456,802662120,0.70633,468459549,0.58141,178865016,0.44053,255558096,0.63024,1932535356,0.69543
2328449103,0.56356,2194413567,0.5311,6817414614,0.46868,4992388848,0.47641,3277664244,0.30245,4827047826,0.50689,5412192780,0.4337,772569054,0.61195,2709080346,0.53808,1922169666,0.53524,803414121,0.70617,468643416,0.58166,178903092,0.4407,255846672,0.62982,1934899074,0.69538
2331463119,0.56325,2195665065,0.53129,6821966199,0.46882,5003059146,0.47571,3278628168,0.30259,4831367949,0.50685,5417703780,0.43363,772776468,0.61217,2710694067,0.53822,1922381088,0.53566,803478750,0.70672,469003635,0.58139,178909104,0.44087,255929337,0.63014,1935019314,0.69591
2332781250,0.56339,2196044322,0.53162,6830302338,0.46875,5004065154,0.47589,3282341580,0.30239,4833238182,0.50721,5419938240,0.43377,772850115,0.6126,2710730139,0.53869,1923648117,0.53595,804144078,0.7069,470197017,0.58036,178939665,0.44103,256125729,0.63006,1936234239,0.69582
2333064816,0.56403,2202410529,0.53052,6831897522,0.46894,5009434872,0.47565,3284953794,0.30249,4840140459,0.50703,5421417192,0.43409,773860131,0.61261,2713140450,0.53864,1924452222,0.53615,804927642,0.70676,470442006,0.58077,178975737,0.44126,256210899,0.6303,1937090949,0.69584
2333839362,0.56435,2207651490,0.52971,6832961145,0.46914,5010946890,0.47593,3287443263,0.30242,4843333332,0.50715,5425042428,0.43403,774861630,0.61214,2714649963,0.5385,1924581981,0.53644,807608493,0.70494,470490102,0.58098,179068923,0.44131,256368213,0.63027,1938554370,0.69583
2336229132,0.56426,2211162999,0.52937,6835472658,0.46941,5015764506,0.47642,3287767410,0.30258,4845245649,0.50738,5426280399,0.43445,774936279,0.61235,2715633927,0.53855,1927035378,0.53616,807675627,0.70544,470539200,0.58158,179074434,0.44156,256406790,0.63044,1939434126,0.69636
2337778224,0.56433,2213386938,0.52911,6836202114,0.46987,5018441349,0.47654,3292855065,0.30234,4846404462,0.50754,5434651608,0.43406,779851089,0.60904,2717140935,0.53848,1927035879,0.5366,807882540,0.70611,470749620,0.58177,179180145,0.44152,256655787,0.63024,1940812878,0.69633
2338994652,0.56428,2218170987,0.52815,6836456121,0.47009,5019994950,0.47673,3293473299,0.30256,4857648906,0.50685,5449552851,0.43318,780027942,0.60966,2718112875,0.53879,1927183674,0.53691,808591455,0.70636,471344808,0.58132,179195676,0.44175,256779534,0.63032,1941578907,0.6966
2341365885,0.56415,2218442529,0.52863,6848720100,0.46963,5023857159,0.47668,3297861558,0.3024,4860449496,0.5069,5454128985,0.43329,782036451,0.60852,2718403956,0.53893,1931095482,0.53616,808941654,0.70652,471386892,0.58192,179353491,0.44167,256784043,0.63077,1943656053,0.69644
2342796240,0.56413,2219596833,0.52857,6849008676,0.47006,5034096096,0.47614,3304073958,0.30222,4860614826,0.50725,5456470659,0.43334,782161701,0.60891,2718633915,0.53947,1934059899,0.53559,809144058,0.70702,471984084,0.58179,179479242,0.4416,257264502,0.62999,1944994224,0.69665
2343704052,0.56435,2221741113,0.52841,6851408466,0.47028,5046472299,0.47535,3310039866,0.302,4861296687,0.50761,5461910517,0.43321,782211801,0.6094,2721726588,0.53913,1939435629,0.53478,809401071,0.707,472275666,0.582,179627037,0.4415,257488449,0.62991,1946828385,0.69692
2350054227,0.56326,2223389403,0.52838,6852055758,0.47059,5059993788,0.4745,3312067914,0.30202,4865590257,0.50743,5464013715,0.43323,783361095,0.60918,2722948026,0.53919,1940155065,0.53521,810712188,0.70659,472530174,0.58201,179688159,0.44165,257587146,0.63016,1949688093,0.69647
2350316250,0.56359,2224580280,0.52862,6853536213,0.47083,5062659609,0.47465,3313387047,0.30215,4867179429,0.50774,5464065318,0.43349,783430734,0.60974,2724416457,0.54063,1941640029,0.53508,811543848,0.70649,472948509,0.58179,179741766,0.44188,257610693,0.6306,1950539292,0.69686
2350452021,0.56408,2224628376,0.52918,6854801739,0.47102,5064735252,0.47519,3315904572,0.3021,4867282134,0.50834,5466616410,0.43351,784249368,0.60933,2731627851,0.53949,1941696642,0.53543,812469195,0.706,473006625,0.58233,179813409,0.44187,257688348,0.63087,1953777255,0.69644
2353642389,0.56376,2231939469,0.52785,6856373376,0.47125,5068462692,0.47507,3316921602,0.30226,4872871791,0.50816,5471086833,0.4335,784803975,0.60957,2732464020,0.53956,1942033815,0.5356,813704661,0.7055,473052717,0.58282,179931645,0.44196,257847666,0.63099,1953825852,0.69688
2354030163,0.56399,2232291171,0.52827,6860244102,0.47142,5079884490,0.47469,3318879510,0.30229,4874469981,0.50847,5475858858,0.43329,785152170,0.60971,2736695466,0.5391,1943421585,0.53555,814101453,0.70584,473383878,0.58278,179985252,0.44206,258050571,0.63102,1959221121,0.69545
2359203489,0.56315,2236389852,0.52784,6874684425,0.47086,5080294308,0.47497,3318923598,0.30262,4874891823,0.50895,5475893928,0.43353,785246358,0.61019,2739182931,0.54018,1943849940,0.53596,814284819,0.70626,473684979,0.58285,180097476,0.44213,258109689,0.63128,1960288752,0.6962
2360440959,0.56333,2237378325,0.52819,6875595243,0.47119,5093134437,0.47432,3322597932,0.30255,4876571175,0.50907,5478998124,0.4335,785355576,0.61048,2739647859,0.54036,1943924589,0.53654,814646040,0.70645,473765139,0.58302,180149580,0.44235,258228426,0.63137,1962640446,0.69607
2362347264,0.56339,2244809658,0.52695,6880529592,0.47107,5105443506,0.47339,3323193621,0.30285,4877988003,0.50901,5481724566,0.4338,785864592,0.61061,2740049160,0.54213,1943965170,0.53691,815672589,0.70617,473869347,0.58325,180259299,0.44238,258301572,0.63148,1968047238,0.69467
