TAESD32,AESD32,TAESD64,AESD64,TAESE32,AESE32,TAESE64,AESE64,TCRC32,CRC32,TCRC64,CRC64,TDIJK32,DIJK32,TDIJK64,DIJK64,TFFT32,FFT32,TFFT64,FFT64,TQSORT32,QSORT32,TQSORT64,QSORT64,TSSEARCH32,SSEARCH32,TSSEARCH64,SSEARCH64,TMXM32,MXM32,TMXM64,MXM64,TSUSANC32,SUSANC32,TSUSANC64,SUSANC64,TSUSANE32,SUSANE32,TSUSANE64,SUSANE64,TSUSANS32,SUSANS32,TSUSANS64,SUSANS64
3427465248,0.5563,2831848893,0.37222,3383321500,0.52357,1617162369,0.36671,3134968923,0.28717,4140531033,0.23325,6275250450,0.57711,5492528130,0.30819,4561701693,0.42559,5488353798,0.33073,5152608648,0.66492,1696752231,0.23748,467278692,0.58054,435712185,0.23825,3934528851,0.53315,3838370418,0.23914,134208882,0.53032,143867661,0.33469,279969822,0.76295,284540946,0.53553,2407069530,0.68507,2261020014,0.56581
3428211738,0.55657,2835767214,0.37194,3383505500,0.52366,1617303651,0.36681,3136611702,0.28715,4144315587,0.23317,6276912267,0.57752,5492947467,0.3083,4572958662,0.42483,5496302163,0.33038,5153548023,0.66507,1696964154,0.23756,467308752,0.58075,435913587,0.23821,3934767327,0.53328,3851774673,0.23846,134256477,0.53035,143952330,0.33461,280031946,0.76323,284697258,0.5361,2408206299,0.6852,2264204370,0.56535
3428619051,0.55666,2836123425,0.37209,3383794000,0.52393,1617425394,0.36695,3136618215,0.28741,4147719882,0.23307,6288023946,0.57699,5496755067,0.30836,4573145535,0.42506,5497827708,0.33041,5153650227,0.6655,1697009745,0.23768,468019671,0.58013,436442643,0.2381,3943254267,0.53236,3852023169,0.23858,134261988,0.53062,143952330,0.33473,280152687,0.76318,285031425,0.53562,2408998380,0.68535,2268811065,0.56461
3429840990,0.55679,2836636950,0.37213,3384421500,0.52412,1617663369,0.36714,3141375711,0.28723,4150681794,0.23296,6295119609,0.57673,5497005567,0.30851,4580580375,0.42468,5500891824,0.33034,5156538492,0.6655,1697414052,0.23778,468221574,0.5802,436461681,0.23821,3944512278,0.53229,3852275673,0.23892,134277018,0.53076,143958342,0.33486,280241364,0.76328,285048960,0.5357,2410930737,0.6851,2269605150,0.56465
3431329461,0.55697,2837743158,0.37221,3384773500,0.52432,1618322685,0.36715,3147615666,0.28675,4155038991,0.23286,6298269396,0.57692,5499382812,0.30856,4582767741,0.42485,5503851231,0.33026,5161753902,0.66519,1697590404,0.23785,468263157,0.58049,436529817,0.23826,3944512278,0.53248,3857207016,0.2387,134277018,0.53089,143969865,0.33496,280242867,0.76362,285048960,0.53587,2415352563,0.6842,2270243925,0.56488
3431414130,0.55725,2837789250,0.37241,3386201500,0.5244,1618337214,0.36733,3148911753,0.28674,4158103608,0.23278,6298487331,0.57724,5499432912,0.30871,4582875456,0.42505,5504481990,0.33032,5162506905,0.66548,1698459138,0.23788,468369369,0.58069,436726209,0.23823,3944771295,0.53253,3858151401,0.23872,134287038,0.53098,144005937,0.33501,280946772,0.76204,285290442,0.53585,2415386130,0.68456,2271055545,0.56492
3432620037,0.55734,2838664497,0.37251,3386396500,0.52471,1618393326,0.36746,3150831084,0.28671,4162370124,0.2327,6304790913,0.57694,5501568174,0.30885,4583069844,0.42534,5505064152,0.33035,5165900178,0.66535,1698934587,0.23792,468666963,0.5808,436838934,0.23832,3945379008,0.53324,3859199493,0.2387,134327118,0.53105,144062049,0.33501,281057493,0.76196,285420201,0.53583,2415719796,0.68458,2271435303,0.56504
3433228251,0.55764,2841668994,0.37236,3389712000,0.52445,1618624287,0.36806,3151884186,0.2868,4163626131,0.23278,6309013842,0.57696,5505199422,0.30891,4583251206,0.42553,5507022060,0.33032,5166867609,0.66572,1699424565,0.23795,469467060,0.58022,436877511,0.23846,3945976200,0.53327,3861546678,0.23862,134390745,0.531,144067560,0.33517,281126631,0.76214,285770901,0.53539,2419000845,0.684,2271715362,0.56526
3434357505,0.55768,2843521191,0.37233,3389807000,0.52465,1618801641,0.3682,3152063043,0.28686,4169268894,0.23255,6311485275,0.57732,5505227478,0.30907,4583338380,0.42573,5511824646,0.33017,5172774900,0.66532,1700808828,0.23787,469538202,0.58028,437019294,0.23848,3947050344,0.53327,3861648381,0.2387,134495955,0.53077,144068061,0.33537,281178234,0.76237,285881121,0.53535,2421115065,0.68369,2272035501,0.56544
3442122003,0.5566,2844122892,0.37246,3391994000,0.52456,1619021079,0.36829,3158658207,0.28633,4175071977,0.23234,6312763326,0.57754,5509215939,0.30909,4583810322,0.42591,5513616222,0.33019,5176277391,0.66533,1700872455,0.23798,470022168,0.57986,437516787,0.23835,3949841916,0.53302,3867403368,0.2384,134499963,0.53094,144100125,0.33549,281397672,0.76218,285911181,0.53534,2421302940,0.68392,2272801029,0.5655
3442366992,0.55696,2846249136,0.37235,3393311500,0.5246,1619228994,0.36843,3163651674,0.28612,4175538408,0.23243,6315268326,0.57771,5512636767,0.30922,4590566808,0.42551,5518380231,0.32999,5177494320,0.66555,1701129969,0.23808,470156436,0.58009,438412074,0.23803,3950483196,0.53309,3869706966,0.2384,134523510,0.5312,144296517,0.3354,281466810,0.76283,286046451,0.53517,2421933699,0.68418,2273024976,0.5657
3443164083,0.55702,2854738581,0.37152,3394222500,0.52477,1620113259,0.36841,3165094554,0.28606,4176642612,0.23246,6317311905,0.57818,5514272532,0.30932,4591164000,0.42574,5520658779,0.32991,5179025877,0.66573,1701510228,0.23813,470194512,0.58036,438598947,0.23803,3951259746,0.53323,3871310166,0.23835,134546055,0.53158,144385695,0.33549,281680737,0.76263,286566489,0.53438,2423081490,0.68427,2274961842,0.5654
3444657063,0.557,2859019626,0.37119,3394636500,0.52494,1620148329,0.36857,3165144153,0.28626,4177031889,0.23255,6318699174,0.57856,5516687352,0.30941,4591257186,0.42607,5521865187,0.3299,5182710732,0.66565,1701895998,0.23819,470241105,0.58066,438714177,0.23804,3955902513,0.53275,3872406855,0.23836,134590644,0.53171,144466857,0.33548,282217809,0.7615,286675206,0.5344,2423822469,0.68449,2275884183,0.56545
3444730710,0.5572,2860275132,0.37118,3395244000,0.52501,1620355242,0.3687,3165732327,0.28626,4177473270,0.23288,6323257773,0.57845,5519505477,0.30949,4591526724,0.42626,5533078569,0.32943,5184638079,0.66618,1705121436,0.23787,470392908,0.58083,438739728,0.23811,3955984176,0.53351,3876671367,0.23839,134632227,0.53181,144495915,0.33561,282245364,0.76202,286792941,0.53441,2423888601,0.68488,2278922748,0.56504
3445831908,0.55734,2862245565,0.37117,3395783500,0.52528,1620517065,0.36887,3166581522,0.28645,4177820463,0.23294,6323801859,0.57878,5520742446,0.30955,4591606383,0.42661,5535706815,0.32942,5188115019,0.66599,1705201095,0.23794,470463549,0.5809,438860970,0.23815,3956142492,0.53369,3878603724,0.23859,134660283,0.53185,144498921,0.33577,282470814,0.7617,286984824,0.53424,2424432687,0.68507,2279890680,0.56511
3445847439,0.55765,2866447452,0.37091,3398078000,0.52513,1621410849,0.36886,3176287395,0.2858,4180030875,0.23297,6325167084,0.57888,5524868181,0.30953,4593403470,0.4267,5535929760,0.3295,5191861497,0.66597,1705323840,0.23812,470562747,0.58099,438884016,0.23831,3957245694,0.53387,3880591692,0.23853,134772507,0.53152,144555033,0.3358,282733338,0.76153,287020896,0.5343,2425032885,0.68529,2280928251,0.56514
3448362960,0.55757,2868424398,0.37081,3399793500,0.52518,1621822671,0.36893,3176329980,0.28593,4181354517,0.23301,6327730200,0.57887,5527563060,0.30956,4594351863,0.42686,5539672731,0.32937,5204572368,0.66473,1705511214,0.23821,470686494,0.58126,438988725,0.23838,3957412527,0.53395,3883168335,0.23843,134777517,0.5319,144622668,0.33586,282843558,0.76157,287374602,0.53386,2429773347,0.68443,2282902692,0.56485
3449576883,0.55768,2871093225,0.37071,3401725500,0.52509,1622399322,0.36897,3181863525,0.28555,4181508825,0.23308,6332940099,0.57885,5530872666,0.30957,4600401438,0.42659,5539761408,0.32946,5208010230,0.66479,1706465619,0.2382,471036192,0.58107,438994737,0.23845,3958285269,0.53402,3885222435,0.23864,134814090,0.53202,144662247,0.33594,282900672,0.7617,287564982,0.5337,2433047382,0.68397,2283284454,0.5651
3454448607,0.55719,2871701940,0.37078,3403714000,0.52515,1623406833,0.3689,3184900086,0.28561,4183939176,0.23306,6336739683,0.57879,5531431281,0.30964,4608491085,0.42608,5544563493,0.3293,5208947601,0.66515,1706894976,0.2383,471132384,0.58108,439102452,0.23851,3960032757,0.53411,3885525039,0.23869,134855673,0.53211,144744912,0.33593,283127124,0.76151,287567487,0.53387,2433573432,0.68415,2284443768,0.56504
3454825359,0.55758,2871767571,0.37093,3404944500,0.52524,1625036085,0.36875,3186218718,0.28558,4184850495,0.23311,6337334871,0.57923,5533660731,0.30971,4612658403,0.42603,5546409177,0.3293,5211655506,0.66527,1707816816,0.23828,471245610,0.58114,439105959,0.23866,3961138464,0.53415,3886973430,0.23865,134861685,0.53234,144786996,0.33603,283250370,0.7615,287581515,0.53395,2434291365,0.68437,2287245861,0.56471
3456753207,0.55769,2872505043,0.37103,3405501000,0.52534,1626193395,0.36866,3186996270,0.28566,4185740772,0.23311,6341205597,0.57936,5538497385,0.30968,4614320721,0.4261,5546897151,0.32937,5213337864,0.66535,1707903990,0.23836,471689997,0.58087,439221690,0.23872,3963224127,0.5341,3894529512,0.23823,134866695,0.53251,144873669,0.33595,283258887,0.76177,287583018,0.53418,2435138055,0.68451,2287336041,0.56495
3457376451,0.55794,2875870260,0.37082,3410361000,0.52488,1627043592,0.36873,3188504280,0.28556,4192462689,0.23287,6343620417,0.57938,5539839564,0.30979,4615501578,0.42621,5549426199,0.32931,5213859405,0.66565,1708007196,0.23842,471980577,0.58082,439299345,0.23874,3964282239,0.53409,3897005454,0.23816,134892747,0.53259,144924270,0.33598,283450770,0.76187,287751354,0.53401,2435742261,0.68467,2288021910,0.56516
3458735163,0.55792,2877230976,0.37082,3411101000,0.52514,1627292589,0.36885,3191025813,0.28553,4193431623,0.23294,6343951578,0.57963,5540025435,0.30997,4616811192,0.42632,5549835015,0.32943,5220075813,0.66533,1708920519,0.23844,472350816,0.58065,439336419,0.23879,3964752678,0.53419,3898572582,0.23815,134921805,0.53288,145059039,0.3358,283524918,0.76203,287839029,0.53444,2436620013,0.68487,2288167200,0.56538
3459113919,0.55814,2878168347,0.37095,3412603500,0.52515,1630406304,0.36838,3191061885,0.2858,4194316389,0.23296,6351962568,0.57926,5541006393,0.31008,4617270108,0.42668,5550067980,0.32956,5222669490,0.66526,1709024727,0.23851,472783179,0.58032,439656558,0.23873,3965652975,0.5349,3900699828,0.23805,134926815,0.53309,145065552,0.33601,283838043,0.76161,288083517,0.53413,2437436643,0.68495,2289421203,0.56534
3460192572,0.55847,2881286070,0.3708,3418794000,0.52439,1630615221,0.36857,3193839930,0.28574,4198710159,0.23286,6354246126,0.57924,5541011403,0.31021,4617849264,0.42678,5551818474,0.32959,5222912976,0.66559,1711046763,0.23838,472923459,0.58048,439781307,0.23877,3966693051,0.53486,3902035494,0.23806,134955372,0.53315,145085091,0.33616,283906680,0.76168,288137625,0.53416,2437582434,0.68517,2289627615,0.56547
3460432050,0.55869,2882359713,0.37086,3419593500,0.52447,1631595678,0.36858,3194191632,0.28591,4200396024,0.23292,6354490614,0.5795,5544167703,0.31015,4617877320,0.42707,5552387610,0.32967,5225821782,0.66557,1714394946,0.23804,473085282,0.58056,439790826,0.23885,3967585332,0.53558,3906758922,0.23783,135063588,0.53296,145094109,0.33626,283917201,0.762,288222294,0.53412,2438747760,0.68523,2289972804,0.5656
3461290263,0.55875,2884116219,0.37078,3419863000,0.52495,1631749986,0.3688,3195863469,0.28591,4201234698,0.23298,6356307240,0.57985,5546527914,0.31019,4620379815,0.42715,5557231278,0.32955,5226676989,0.66581,1715574801,0.23803,474401910,0.57923,440110965,0.23878,3967758678,0.53628,3906823050,0.2379,135304068,0.53231,145146714,0.3363,284123613,0.7618,288548445,0.53374,2439620001,0.68525,2290276911,0.56585
3461640462,0.55898,2885479941,0.37085,3423187500,0.52472,1632026538,0.36893,3197820375,0.28586,4212569823,0.23253,6365261112,0.57935,5550356055,0.31013,4625338713,0.42686,5560668138,0.32946,5229491607,0.66597,1716080811,0.23807,474726057,0.57919,440582907,0.23864,3967838337,0.53657,3908104608,0.23803,135320100,0.53244,145246914,0.33621,284300466,0.76154,288723294,0.53361,2440839435,0.68531,2291367588,0.56594
3471447036,0.55768,2888642253,0.37066,3424871000,0.52485,1632362709,0.36905,3200893008,0.28576,4212857898,0.2326,6365568726,0.57967,5550955251,0.31024,4625776086,0.42703,5561762823,0.32951,5233945497,0.6657,1716225600,0.23815,474848802,0.57922,440668077,0.23868,3968575308,0.53654,3909112119,0.23811,135429318,0.53217,145254930,0.3364,284457780,0.76143,288782412,0.53365,2442092436,0.68534,2297020872,0.56487
3472982601,0.55776,2889339645,0.37073,3425852000,0.52488,1632544572,0.36911,3202121460,0.28577,4215821814,0.23261,6381905334,0.57888,5551847031,0.31042,4630538091,0.42683,5563015323,0.32953,5235758115,0.6658,1716583314,0.23817,474886878,0.57959,440826393,0.23871,3972313269,0.53621,3914261898,0.23792,135444348,0.53229,145367655,0.33629,284599062,0.76135,288921690,0.53394,2443480707,0.68541,2297052936,0.56514
3479944998,0.55697,2890472907,0.37076,3427063000,0.52493,1632637257,0.3693,3203062839,0.28582,4216515198,0.23266,6382930881,0.5791,5555551425,0.31031,4633600203,0.42684,5566957692,0.32946,5247941433,0.66468,1716805257,0.23821,474991587,0.57973,440846934,0.23877,3974417469,0.53617,3915233337,0.23795,135532023,0.53222,145553025,0.33605,284600565,0.76183,289030908,0.53433,2444132508,0.68547,2297329989,0.56528
3482305209,0.55688,2890653768,0.3709,3428881500,0.52494,1633363206,0.36932,3206904006,0.28561,4218671502,0.23263,6383455428,0.57949,5557721757,0.31043,4635947889,0.42688,5569323414,0.32942,5254569663,0.66414,1718377896,0.23811,475047198,0.58,440857455,0.23887,3976628883,0.53604,3915596061,0.23796,135655770,0.53202,145557033,0.33615,284634633,0.76206,289096539,0.5344,2445108456,0.6856,2298221268,0.56534
3485372832,0.55674,2891430819,0.37101,3429757000,0.52506,1634643261,0.36918,3207948090,0.28561,4219413984,0.23264,6385441893,0.57963,5559433173,0.31054,4636292076,0.42711,5569852971,0.32948,5255795610,0.66485,1723150422,0.23762,475354311,0.58001,441283305,0.23879,3977373369,0.5364,3925324479,0.23773,135676311,0.53214,145646712,0.3361,284709282,0.76214,289210767,0.53512,2445742722,0.68576,2298503331,0.56553
3488628330,0.5565,2897146227,0.37053,3430842000,0.52507,1635332637,0.36927,3209326842,0.2856,4220032719,0.23271,6389203902,0.57953,5559778863,0.3107,4642028025,0.42682,5571595950,0.3295,5257689390,0.66494,1724347311,0.23763,475497597,0.58015,441291321,0.23886,3979986585,0.53615,3925967262,0.23799,135678315,0.53234,145653225,0.33618,284851566,0.7622,289325496,0.53572,2446229193,0.68593,2300345007,0.56534
3491182929,0.55624,2898297024,0.37052,3431323500,0.52539,1635729930,0.36938,3211226133,0.28555,4223697534,0.23264,6395409288,0.57954,5564631048,0.31074,4643879220,0.42702,5572375005,0.32954,5258394297,0.66548,1724396409,0.23775,476089779,0.5798,441735207,0.2388,3980283678,0.53624,3927105534,0.23796,135739437,0.53235,145660740,0.3363,284945754,0.76233,289663671,0.53554,2449222668,0.68549,2301173160,0.56641
3491426415,0.55653,2900051526,0.37046,3432845000,0.52545,1636280028,0.36954,3211247676,0.28579,4223923485,0.23272,6402441324,0.57932,5571815388,0.31054,4644410781,0.42711,5576098437,0.32946,5259146298,0.6657,1725145905,0.23773,476104809,0.58001,441823383,0.23883,3980465541,0.5365,3935812914,0.23776,135762984,0.53238,145824567,0.33614,285147657,0.76221,289712769,0.53558,2450504226,0.68545,2302199709,0.56651
3495198945,0.55618,2900477877,0.3706,3434103500,0.5256,1636426320,0.3697,3211635951,0.28586,4230713037,0.23259,6408920757,0.57911,5574241230,0.31066,4649323086,0.42692,5576186112,0.32954,5263427343,0.66543,1725536184,0.23778,476273145,0.58001,441898032,0.2389,3982605813,0.53637,3937257297,0.23782,135987933,0.53175,145884687,0.33627,285204771,0.76251,289993830,0.53523,2452716141,0.68512,2302789386,0.5666
3497061162,0.55617,2902819050,0.37051,3436381500,0.5256,1637103171,0.36971,3211724628,0.28601,4233322245,0.23259,6409460334,0.5796,5580117960,0.31056,4652154738,0.42688,5577208152,0.32963,5264788059,0.66599,1725936483,0.2378,476746590,0.57978,442491216,0.23868,3983269137,0.5364,3937698177,0.23783,136042542,0.53181,145888194,0.33641,285289440,0.76267,290041926,0.53621,2452719147,0.68546,2303316939,0.56666
3497510058,0.55638,2903055522,0.37078,3437033000,0.52583,1637407779,0.36981,3212008695,0.28628,4235698488,0.23257,6410974857,0.57993,5581929075,0.31058,4652170269,0.42702,5582811837,0.32942,5267825121,0.66606,1726376361,0.2378,476999094,0.57964,442562859,0.23875,3983785668,0.53642,3937890060,0.23795,136113684,0.5318,145889196,0.33668,285311484,0.76285,290146134,0.53613,2452994196,0.6857,2304178659,0.56669
3499575681,0.55627,2903403717,0.37096,3441692000,0.52539,1641315078,0.3692,3212233143,0.28636,4238519619,0.23246,6413090580,0.58012,5582978169,0.31063,4653269463,0.42713,5589206601,0.32917,5270739939,0.66608,1727627358,0.23777,477029154,0.57995,442711656,0.23879,3984332760,0.53718,3939165606,0.23797,136122702,0.53193,145953324,0.33672,285742344,0.76225,290541924,0.53641,2456540775,0.68497,2304947193,0.56685
3503117250,0.55604,2903775960,0.37108,3443205500,0.52539,1642205856,0.36915,3216781722,0.28609,4240847766,0.2325,6416083554,0.58034,5587611918,0.31055,4653838098,0.42733,5596510179,0.32891,5270988936,0.66656,1727789181,0.23783,477345786,0.57994,442730694,0.23889,3985472535,0.53716,3942769800,0.23785,136174305,0.53195,145978374,0.33684,285782925,0.7625,290562966,0.53648,2458044777,0.68512,2305157112,0.56705
3503395305,0.55632,2905397697,0.37103,3444288500,0.52561,1643201844,0.36911,3219826299,0.28604,4246445439,0.23237,6417621123,0.58063,5589560307,0.31062,4656719349,0.42729,5600717076,0.32878,5271241440,0.66686,1729484565,0.23775,477451497,0.58015,443602935,0.23854,3986113314,0.53736,3943335429,0.2379,136211880,0.5321,146095608,0.33687,285836031,0.76275,290607555,0.53656,2459181045,0.68531,2305212723,0.56721
3503561136,0.55659,2906834565,0.37099,3445156500,0.52568,1644709854,0.36895,3222168975,0.28598,4261159809,0.23185,6419048973,0.58094,5591717112,0.31068,4660848591,0.42721,5601307755,0.32884,5272160775,0.66708,1729717029,0.23782,477680454,0.58015,443709147,0.23857,3988818213,0.53716,3943439637,0.23802,136296549,0.53198,146107131,0.33697,285883626,0.76318,290789418,0.5364,2459551284,0.68549,2306422638,0.56705
3504219450,0.5568,2907000396,0.37112,3448225500,0.52561,1644709854,0.36914,3223485102,0.28599,4261508505,0.23198,6421145157,0.58111,5592953079,0.31079,4666232337,0.42696,5601579297,0.32888,5272836123,0.66741,1730253600,0.23781,477738570,0.58039,443751732,0.23861,3989354283,0.53733,3943603965,0.23809,136402761,0.53174,146109636,0.33717,285944247,0.76341,290924688,0.53673,2463358884,0.68486,2307154599,0.56713
3504699408,0.55697,2910396675,0.37093,3456514500,0.52462,1644993420,0.36925,3223903437,0.28604,4262854191,0.23199,6421550967,0.58162,5594022213,0.31095,4671839529,0.42682,5606325771,0.32873,5273238426,0.66767,1732049685,0.2377,477859812,0.58049,443911050,0.23863,3991307682,0.5372,3946131009,0.23798,136415286,0.53186,146172762,0.33717,286006371,0.7637,291121581,0.53649,2464597356,0.68494,2307991269,0.56721
3505218444,0.5571,2911358094,0.371,3459646000,0.52432,1645556043,0.3693,3226060242,0.28596,4264822119,0.23198,6424301958,0.58176,5596952061,0.31092,4673761365,0.42696,5606964045,0.32878,5273357664,0.66799,1734562200,0.2375,477925944,0.58063,443980689,0.23871,3991391850,0.53727,3949058853,0.23796,136500456,0.53186,146191800,0.33739,286119096,0.76396,291190719,0.53654,2469489621,0.68417,2309678136,0.56713
