TAESDHPI,AESDHPI,TAESEHPI,AESEHPI,TCRCHPI,CRCHPI,TDIJKHPI,DIJKHPI,TFFTHPI,FFTHPI,TMXMHPI,MXMHPI,TQSORTHPI,QSORTHPI,TSSEARCHHPI,SSEARCHHPI,TSUSANCHPI,SUSANCHPI,TSUSANEHPI,SUSANEHPI,TSUSANSHPI,SUSANSHPI
10981860381,0.56646,10350742164,0.53284,15581538375,0.30344,20716413627,0.59259,20496147975,0.48124,13581636555,0.57552,26255969625,0.7388,2105409414,0.5869,485197959,0.59067,933480234,0.63339,8987632386,0.71916
10983443541,0.56649,10353019710,0.53279,15581731260,0.30348,20733608448,0.5922,20497289253,0.48133,13585629024,0.57541,26257697073,0.7388,2105544684,0.58695,485238039,0.59071,933998769,0.63309,8995309209,0.71866
10985471589,0.56645,10357529712,0.53273,15582660114,0.30354,20737470156,0.5922,20500692045,0.48132,13585998261,0.57551,26261730123,0.73876,2105573241,0.58709,485258079,0.59075,934036845,0.6331,8996265117,0.71875
10989344820,0.56633,10357625904,0.53276,15583541874,0.30359,20743530252,0.59209,20501430018,0.48138,13587254268,0.57553,26261873409,0.73883,2105611818,0.58718,485258580,0.5909,934087947,0.63317,8996855295,0.71891
10990405938,0.56639,10357821294,0.53286,15586216212,0.30361,20755936014,0.59186,20504656959,0.48138,13591504251,0.57546,26264877405,0.73881,2105754603,0.58728,485263089,0.59096,934140051,0.6332,8998560699,0.71896
10991045715,0.56642,10359949542,0.53281,15589860486,0.30356,20759295720,0.59188,20506910958,0.48141,13593300336,0.57552,26266479102,0.73884,2106140373,0.58725,485291646,0.59103,934660590,0.63293,8999140356,0.71903
10993878870,0.56635,10362248631,0.53279,15591872502,0.30357,20762801718,0.59187,20509437000,0.4814,13594844919,0.57556,26273547711,0.73871,2106547686,0.58724,485326716,0.59105,934827924,0.63293,9000657384,0.71906
10995788181,0.56641,10362292719,0.53292,15592443642,0.30361,20765691486,0.59188,20510130885,0.48149,13599850410,0.5754,26275245600,0.73873,2107291671,0.58719,485403369,0.59111,934967703,0.63291,9001908882,0.71908
10996533168,0.56642,10366812240,0.53278,15595730202,0.30357,20775224514,0.59175,20514813231,0.48151,13600132473,0.57552,26282155392,0.73859,2107341270,0.58725,485410884,0.59118,935200167,0.6328,9002487537,0.71922
11000030148,0.56635,10367180976,0.53287,15607904001,0.30339,20776359780,0.59183,20515848798,0.48158,13601721144,0.57559,26282895369,0.73864,2107504596,0.58729,485433930,0.59122,935239746,0.63282,9003861780,0.71925
11001068220,0.5664,10368871851,0.53284,15607975644,0.30343,20779731009,0.59186,20524082232,0.48146,13602171042,0.57571,26283126330,0.73873,2107522632,0.5874,485650863,0.59104,935247261,0.63286,9008893824,0.71902
11003167410,0.56639,10369529664,0.53287,15612094866,0.30341,20782903341,0.59191,20528391333,0.48141,13603188072,0.57575,26283444465,0.73877,2107761108,0.58739,485733027,0.59101,935535336,0.63269,9009166869,0.71915
11005020609,0.56638,10369988580,0.53299,15613382436,0.30343,20791391784,0.5918,20530482006,0.48145,13606904490,0.57569,26284375824,0.7388,2108282649,0.58738,485832225,0.59103,935719203,0.63259,9011487501,0.71905
11005455477,0.56646,10370662425,0.53306,15615503670,0.30344,20791946892,0.59188,20534552130,0.4814,13608687549,0.57569,26289704460,0.73872,2108400885,0.58743,485875311,0.59106,935841447,0.63256,9014328171,0.71894
11007328716,0.56642,10377192459,0.5328,15622701036,0.30336,20794984455,0.59189,20534898822,0.48148,13611827817,0.5757,26291596737,0.73874,2108463009,0.58747,485915892,0.59111,935848962,0.63258,9014501016,0.7191
11010340227,0.56636,10381674906,0.53267,15623137908,0.3034,20804471892,0.59172,20535145815,0.48153,13613269194,0.57575,26292581703,0.73877,2108701485,0.58749,486053667,0.59122,936033330,0.63249,9015215943,0.71911
11010949443,0.56642,10381810677,0.53271,15631855809,0.30335,20807597631,0.59175,20538316644,0.48153,13613910474,0.57582,26297355732,0.7387,2108826735,0.58754,486086232,0.59126,936110484,0.63249,9015310131,0.71925
11012536611,0.56647,10384658361,0.53268,15634510107,0.30334,20809302033,0.59182,20541829155,0.48152,13615091832,0.57588,26300500008,0.73867,2108947476,0.58759,486108276,0.5914,936116496,0.63252,9016931367,0.71923
11012545128,0.56656,10386382803,0.53271,15640419402,0.30328,20814632673,0.59177,20549520006,0.48142,13617833805,0.57582,26301019545,0.73873,2108988558,0.58767,486114789,0.59147,936169602,0.63252,9017332167,0.71939
11014674378,0.56666,10386825687,0.53279,15643813176,0.30326,20819746380,0.59174,20556764466,0.48136,13620976578,0.57578,26309005986,0.73858,2110961496,0.5872,486593244,0.59119,936421605,0.63242,9017800602,0.71945
11015813151,0.5667,10388969967,0.53282,15644808162,0.30333,20826493848,0.59167,20565150204,0.48125,13631827236,0.57542,26309054583,0.73865,2111393358,0.58719,486643845,0.59122,936490743,0.63241,9020286063,0.71937
11016950421,0.56679,10391245509,0.53275,15650904330,0.30324,20828139633,0.59173,20566601601,0.48127,13632660900,0.57547,26309589651,0.7387,2111936943,0.58716,486691440,0.59122,936499761,0.63244,9020746983,0.71943
11018082180,0.56683,10392227469,0.53278,15654370248,0.3032,20835468261,0.59161,20578531413,0.48104,13635755577,0.57545,26311098663,0.73871,2112446961,0.58712,486787632,0.59118,937296852,0.63194,9023617713,0.71944
11021273550,0.56678,10392432879,0.53287,15655002009,0.30322,20837516349,0.59163,20580244332,0.48105,13635793653,0.57552,26314269993,0.7387,2112760086,0.58714,486863283,0.59117,937693143,0.63171,9025977924,0.71932
11025401289,0.56665,10398543075,0.53263,15658478448,0.3032,20838068451,0.5918,20581961760,0.4811,13639449450,0.57545,26322156234,0.73857,2113279122,0.58714,486866289,0.59125,937751760,0.63174,9027944349,0.71929
11027654787,0.56665,10400710401,0.53264,15659084658,0.30327,20842912620,0.59175,20587445205,0.48105,13639734018,0.57555,26326042992,0.73851,2113849761,0.58708,486976509,0.59115,938098953,0.63155,9028063086,0.71943
11037802542,0.56621,10402860693,0.53261,15659520027,0.30335,20844723735,0.59183,20589064437,0.48106,13640198445,0.57566,26329640673,0.73847,2113990542,0.58713,486978513,0.59128,938115987,0.63161,9028559577,0.71948
11040648222,0.56615,10404046059,0.53263,15664747962,0.30331,20846588958,0.59185,20592881556,0.48103,13642246032,0.57565,26330233857,0.7385,2114125311,0.58717,487165887,0.59126,938853459,0.63112,9028915287,0.71962
11041219863,0.56617,10405639239,0.53264,15665582628,0.30337,20847432642,0.59194,20594193174,0.48106,13643137311,0.57573,26332315512,0.73852,2114221503,0.58726,487195947,0.59127,939068388,0.63104,9031836117,0.71949
11041410744,0.56629,10409759463,0.53248,15668091135,0.30337,20848506285,0.59202,20606727693,0.48084,13647166854,0.57564,26332750881,0.73855,2114287635,0.58736,487217991,0.59138,939426603,0.63087,9033244929,0.71948
11041779981,0.56634,10413021975,0.53242,15669029508,0.30338,20848914600,0.59209,20607816366,0.48089,13652831661,0.57552,26338866588,0.73847,2114946450,0.58725,487363782,0.59128,939484719,0.63115,9035517966,0.71945
11041800021,0.56642,10416508935,0.5323,15675768960,0.3033,20849662593,0.59218,20610294813,0.48089,13654248990,0.57555,26339112579,0.73856,2115824202,0.58706,487403862,0.59131,939644538,0.63114,9035966361,0.71954
11041936293,0.56655,10416871158,0.53235,15678126666,0.30329,20850806376,0.59221,20610724671,0.48094,13654593678,0.57567,26341730304,0.73855,2116136325,0.5871,487467489,0.59134,939946641,0.63102,9036494415,0.71961
11042458836,0.56662,10417373661,0.53244,15681733866,0.30327,20851028319,0.59228,20611246212,0.48102,13655751990,0.57573,26343358554,0.73857,2116620291,0.5871,487481517,0.59147,940047843,0.63105,9036502932,0.71969
11043392700,0.56667,10417536486,0.53254,15681773445,0.30332,20851296855,0.5924,20613788286,0.48104,13657820619,0.57578,26351296899,0.73843,2117061171,0.58711,487551156,0.59145,940332411,0.63095,9036545517,0.71979
11043864642,0.56678,10419081570,0.53255,15682945785,0.30336,20851831422,0.59252,20620161507,0.48097,13661208882,0.57574,26357882544,0.73828,2117837220,0.58704,487702959,0.59132,940486218,0.63096,9036680286,0.71993
11044824558,0.56683,10424225838,0.53241,15686030442,0.30337,20853442137,0.59255,20621440560,0.48104,13668296529,0.5755,26358031341,0.73834,2117940927,0.58713,487773099,0.59149,940512771,0.63116,9039829071,0.71978
11047483866,0.56682,10428354579,0.53229,15687594063,0.30337,20854087425,0.59263,20623159992,0.48105,13670655738,0.57552,26358077934,0.73842,2118257058,0.58712,487978509,0.59131,940833411,0.63107,9042468840,0.71972
11051917716,0.56673,10428841050,0.53234,15688089051,0.30341,20857234707,0.59268,20623417005,0.48114,13681981344,0.57518,26358538353,0.73844,2118723990,0.58705,488100753,0.59125,941107458,0.63124,9042975852,0.71976
11055086541,0.56667,10430371605,0.53236,15690987336,0.30343,20866155513,0.5925,20626689036,0.48112,13683243363,0.57523,26359087449,0.73849,2118946935,0.58717,488128809,0.59138,941218179,0.63129,9043443285,0.71985
11055265899,0.56674,10431495348,0.53238,15694585518,0.3034,20868151497,0.59253,20629039728,0.48116,13687186734,0.57515,26361449163,0.73848,2119279599,0.58722,488229009,0.59134,941593929,0.63113,9045399690,0.71977
11055952770,0.56681,10432692738,0.53241,15694704756,0.30345,20869285260,0.59262,20629999143,0.48119,13692438216,0.57501,26362498758,0.73852,2119571181,0.58725,488332716,0.59129,942030801,0.63089,9046777941,0.71978
11056230324,0.56693,10434912669,0.53238,15694933713,0.30349,20871909999,0.59261,20633634399,0.48117,13694827986,0.575,26363928111,0.73852,2120219976,0.58714,488434920,0.59129,942277293,0.63081,9050011395,0.71966
11056356075,0.56701,10434959763,0.53246,15696506352,0.30351,20880814773,0.59246,20647964001,0.48092,13696469262,0.57502,26364052860,0.7386,2120238513,0.58722,488485020,0.59141,942354948,0.63085,9050922213,0.71973
11056786434,0.56708,10435336014,0.53254,15700861044,0.30348,20884348326,0.59246,20648313699,0.48097,13702015833,0.57491,26365022295,0.7386,2120342721,0.58737,488530611,0.59145,942847431,0.63064,9051042954,0.71986
11056929720,0.56716,10437212760,0.53251,15701793405,0.30352,20885076780,0.59252,20650960983,0.48094,13704052899,0.57491,26365066884,0.73868,2120477991,0.5874,488774598,0.59128,943324383,0.63044,9052034934,0.71987
11056970301,0.56731,10437254343,0.53259,15706287375,0.30347,20886057237,0.59259,20651884827,0.48101,13706381547,0.57493,26366793831,0.73869,2120568171,0.58746,488795139,0.5914,943332399,0.63049,9054522399,0.71977
11059952253,0.56724,10438491312,0.53263,15709360509,0.30344,20892800697,0.5925,20660072670,0.48092,13708708191,0.57495,26367267777,0.7387,2120661357,0.58752,488840229,0.59142,943459653,0.63052,9055934217,0.71977
11063477790,0.56712,10438737804,0.53275,15710339463,0.30349,20897303184,0.59241,20662002522,0.48097,13710540849,0.57497,26371261749,0.73863,2120731497,0.58758,488989527,0.59128,944154039,0.6302,9057129603,0.71978
11068329474,0.56697,10440386094,0.53277,15717090438,0.30339,20897529135,0.59252,20664389286,0.48098,13716353952,0.57479,26376111429,0.73856,2121583197,0.58743,489016581,0.5913,944325381,0.63015,9058676691,0.71978
11068661136,0.56709,10448692674,0.53245,15717727710,0.30342,20901548658,0.59249,20665372248,0.48106,13716784311,0.57487,26380378446,0.73848,2121726483,0.58751,489034617,0.59138,944609448,0.63006,9059934201,0.71986
11073251799,0.56693,10450458198,0.53245,15721714668,0.30342,20901711984,0.59256,20673411294,0.48094,13717321383,0.57493,26383389957,0.73842,2122950426,0.58726,489062172,0.59152,944732193,0.63007,9061656138,0.71985
11073435666,0.56704,10451698674,0.53249,15722635005,0.30343,20904188928,0.59262,20673480933,0.48101,13717491723,0.57504,26400795198,0.73802,2123978979,0.5871,489459465,0.59109,944885499,0.63006,9063523365,0.71979
11074987263,0.56706,10452168111,0.53251,15724548825,0.30342,20905032612,0.59267,20681877192,0.4809,13723356930,0.57491,26401124355,0.73803,2124035592,0.58723,489661368,0.59092,944971671,0.63012,9065797404,0.71984
11076308400,0.56708,10456085931,0.53244,15725020266,0.30348,20905319685,0.59274,20685327078,0.4809,13723666548,0.57498,26401484073,0.73809,2124942402,0.58711,489742530,0.59098,945277281,0.62998,9069202701,0.71973
11080255779,0.56696,10459474194,0.53236,15725190606,0.3035,20921270523,0.59241,20685593109,0.48098,13724380974,0.57508,26402210523,0.7381,2125096710,0.58719,489782109,0.591,945689103,0.6298,9069629052,0.71979
11080614495,0.567,10464467160,0.53222,15725900523,0.30354,20922023526,0.59251,20691541983,0.48091,13726935573,0.57507,26402247597,0.73814,2125494504,0.58715,489792129,0.59125,945783291,0.62981,9077378520,0.71927
11083740735,0.56692,10465348419,0.53226,15726908535,0.30361,20923911795,0.59256,20694460308,0.4809,13727916531,0.57516,26407647375,0.73806,2125568151,0.58722,489836718,0.59139,945857439,0.6305,9078257274,0.71932
11084696142,0.56692,10466222163,0.53231,15732240678,0.30358,20925553071,0.59262,20695804992,0.48097,13729949088,0.57518,26408844264,0.73808,2126805621,0.58703,489998040,0.59131,945923571,0.63058,9079496247,0.71929
11085673092,0.56694,10467824361,0.5323,15738048771,0.30349,20925830625,0.59268,20700754872,0.48092,13732261704,0.57525,26412249060,0.73804,2126929368,0.58712,490172388,0.59114,945962148,0.63063,9079675104,0.71939
11092674567,0.56665,10468952112,0.53237,15738150975,0.30356,20930595636,0.59267,20701434729,0.48094,13732894968,0.57532,26416711467,0.738,2126966442,0.58722,490204452,0.59118,946560342,0.63041,9080232717,0.7195
11092894005,0.56673,10468980669,0.53245,15738938547,0.30365,20931801042,0.59272,20703522396,0.48098,13739781213,0.57517,26417059662,0.73807,2127084177,0.58733,490277598,0.59121,946675071,0.6304,9080820390,0.71963
11093841396,0.56674,10469435577,0.5325,15745570785,0.30359,20933644722,0.59274,20705069484,0.48102,13740451551,0.57522,26419922877,0.73803,2127085179,0.58748,490332708,0.59129,947089899,0.63018,9081200148,0.71973
11094281274,0.56686,10469642490,0.53259,15749904936,0.30353,20937056031,0.59276,20705840022,0.48108,13745952030,0.57508,26424015045,0.738,2127100209,0.58755,490514571,0.59118,947173566,0.63024,9081373995,0.71984
11098040277,0.56675,10471211121,0.53261,15751371363,0.30355,20944447785,0.5927,20706883104,0.48113,13746789702,0.57513,26424801114,0.73805,2128216938,0.58734,490684410,0.59103,947825367,0.62988,9085094421,0.71973
11099742675,0.56675,10475543769,0.53245,15752689995,0.30359,20947654185,0.5927,20707338012,0.48117,13748275167,0.57514,26427026556,0.73802,2128325154,0.58741,490721985,0.59106,947924565,0.62994,9085349430,0.71991
11102275230,0.56672,10480120905,0.53235,15756915930,0.30354,20947843062,0.59278,20711517855,0.48117,13756015617,0.5749,26427203910,0.73804,2128416837,0.58748,490781103,0.59115,948364443,0.62986,9086257242,0.71999
11103281739,0.56679,10482950052,0.53231,15757954503,0.30355,20948855082,0.59283,20711865048,0.48124,13756434453,0.57496,26427490482,0.73811,2128690884,0.58753,490911864,0.59105,948957627,0.62952,9087590904,0.72
11104715601,0.56679,10483826802,0.53233,15758707005,0.30362,20961200223,0.59254,20718726243,0.48116,13758051180,0.57495,26432925831,0.73799,2129730459,0.58737,490989519,0.59112,949656522,0.62924,9088989195,0.72005
11104808787,0.5669,10488745620,0.53214,15763901373,0.30356,20961715251,0.59263,20720064414,0.48123,13761763089,0.57488,26436670305,0.73795,2129998494,0.58738,491249037,0.59087,949755720,0.62926,9092138982,0.71993
11105608383,0.56694,10490287698,0.53215,15765387339,0.30358,20965272351,0.59262,20724174117,0.48125,13762038138,0.57498,26436979923,0.73799,2130326148,0.58745,491314167,0.59092,950050308,0.62928,9094126449,0.71996
11107198056,0.56698,10490872866,0.53221,15767700957,0.30359,20969285862,0.59262,20726514789,0.48127,13769076186,0.57475,26441929803,0.73793,2130919332,0.58736,491415870,0.59086,950274756,0.62923,9096357903,0.7199
11110606359,0.56693,10491475068,0.53223,15768100254,0.30365,20970531849,0.59265,20727947649,0.4813,13769083200,0.57484,26444900232,0.73789,2131431855,0.58736,491455950,0.59098,950395998,0.62929,9098204589,0.71985
11111873889,0.56697,10495334271,0.53217,15772444425,0.30359,20973001278,0.59274,20729212173,0.48136,13776913329,0.57461,26452039983,0.73774,2131484460,0.58743,491645829,0.59078,950515236,0.62935,9099174024,0.71988
11113646427,0.56697,10495655412,0.53226,15773751534,0.30364,20975689644,0.59277,20736345912,0.4813,13779709410,0.57458,26453720838,0.73777,2132374236,0.58736,491792121,0.5907,950528262,0.62941,9101732130,0.71977
11115606840,0.56698,10496252604,0.53231,15776925870,0.30368,20981217678,0.5927,20736843405,0.48138,13783525527,0.57458,26458190259,0.73771,2132545578,0.58745,491795127,0.59074,950638482,0.62949,9102163491,0.71987
11116877376,0.56701,10499985054,0.53224,15784328646,0.30357,20985155538,0.59267,20738033781,0.48142,13783788051,0.57466,26459610594,0.73777,2133391266,0.58734,491820678,0.59083,950936577,0.62935,9102400965,0.72002
11119076766,0.56697,10508179911,0.53192,15784541070,0.30363,20989073859,0.59265,20744800788,0.48134,13784532036,0.57475,26460219309,0.73779,2133572127,0.58737,491874786,0.59085,951238680,0.62924,9102964089,0.72011
11121509622,0.56692,10508636322,0.53201,15786831141,0.30361,20995231650,0.59263,20746041765,0.48139,13788576609,0.5747,26461017903,0.73782,2134096173,0.58727,491883303,0.59096,951250203,0.62934,9106675497,0.71991
11124004101,0.56692,10513559148,0.53185,15787206390,0.30363,20999235642,0.59266,20746759197,0.48144,13789162779,0.57479,26477744790,0.73741,2134211403,0.58732,492070677,0.59081,951312828,0.62943,9110595822,0.71968
11124768627,0.56697,10514258544,0.53194,15789265500,0.30365,20999672514,0.59274,20747814303,0.48149,13789530513,0.5749,26481409104,0.73736,2134840659,0.58725,492096228,0.5909,951372948,0.62951,9111534696,0.71971
11125836258,0.56699,10514340708,0.532,15791845149,0.30362,21001030224,0.59282,20749325820,0.48156,13789547046,0.57499,26485247265,0.73734,2134918314,0.58735,492174384,0.59087,951453108,0.62955,9115187487,0.71954
11127462003,0.56698,10514993511,0.53206,15794441832,0.3036,21002067795,0.59287,20749359888,0.48164,13789873698,0.5751,26486343954,0.73734,2135094666,0.58745,492185406,0.59093,952476651,0.62899,9115827765,0.71961
