TQSORT_ITER,PVFQSORT_ITER,TQSORT,PVFQSORT
15237711594,0.62028,18304831590,0.72376
15237980631,0.62046,18310863630,0.7239
15240363387,0.62046,18312469836,0.72399
15242068791,0.62061,18315071028,0.72409
15243489126,0.62068,18318458289,0.72412
15249667458,0.62053,18319982331,0.72443
15251805726,0.62058,18342059898,0.72377
15258946980,0.62045,18350623491,0.72365
15261968511,0.62046,18362973141,0.72338
15265135332,0.6204,18366173529,0.72346
15265953465,0.6205,18367891959,0.72351
15271788612,0.62044,18369441552,0.7236
15271812660,0.62063,18370868901,0.72384
15272195925,0.62071,18379533195,0.72376
15278585679,0.62056,18380495115,0.72404
15294155757,0.62,18384301212,0.72408
15296466870,0.62004,18385561227,0.72416
15298239408,0.62003,18393561696,0.72399
15301519956,0.62007,18406731483,0.72374
15301704825,0.62016,18409413336,0.72384
15308349588,0.62003,18425963370,0.72339
15311604084,0.62002,18428475885,0.7234
15315849057,0.61996,18438746385,0.72321
15317339031,0.61999,18439751892,0.72345
15323792913,0.61981,18444788445,0.72348
15325473267,0.61983,18449766882,0.7235
15328792893,0.61982,18451124592,0.72366
15328815939,0.61989,18459090993,0.72367
15331533363,0.61991,18459544398,0.72391
15337090455,0.61983,18473088933,0.72364
15338073417,0.61988,18474202656,0.72383
15338211693,0.62002,18478456647,0.72384
15346276290,0.61983,18501213570,0.72328
15348350430,0.61986,18501728097,0.72354
15348605439,0.62001,18506634891,0.72367
15352364943,0.61996,18507959034,0.7238
15356014728,0.6199,18508413942,0.7239
15358689066,0.61991,18515454495,0.72382
15370623888,0.6196,18524688426,0.72389
15371416971,0.61967,18553253943,0.72303
15379537179,0.6195,18554469369,0.72315
15380624349,0.61962,18556389201,0.72318
15381832761,0.61969,18558214344,0.72327
15383425941,0.61973,18565439265,0.7232
15383805198,0.61982,18582353526,0.72286
15383945478,0.61999,18593614503,0.72267
15385488057,0.62009,18597842943,0.72282
15388545159,0.6201,18619289250,0.72217
15389260086,0.62016,18633283683,0.72186
15391267593,0.62023,18638233062,0.72181
15392392839,0.62032,18639422937,0.72199
15394584213,0.62036,18646120305,0.72193
15398509548,0.62033,18646881825,0.72218
15400174371,0.62044,18649360272,0.72232
15401192904,0.62048,18662407314,0.72201
15404825154,0.62049,18685191792,0.72133
15407241978,0.6205,18685428765,0.72148
15407430855,0.62058,18689246385,0.72158
15408385260,0.62074,18691492368,0.72174
15410070123,0.62081,18695568003,0.72176
15411152283,0.62085,18700173195,0.72179
15414505977,0.62086,18709187187,0.72167
15414653772,0.62098,18713385567,0.7216
15415133229,0.6211,18713446689,0.72178
15418664778,0.62108,18713573442,0.72198
15418685820,0.62122,18716016819,0.72215
15420097137,0.62127,18718966206,0.72217
15423344619,0.62125,18724884018,0.72205
15424989402,0.62132,18726771786,0.72215
15435392667,0.62106,18730962150,0.72226
15435527436,0.62118,18742890960,0.72198
15436109097,0.6213,18749953056,0.72197
15436407192,0.62142,18752695530,0.72231
15437722317,0.62148,18753661959,0.72239
15437820513,0.62159,18767912904,0.72199
15449009346,0.6213,18771300165,0.72206
15462515805,0.62081,18776701446,0.72208
15462717207,0.62092,18778057653,0.72222
15463778325,0.62098,18778154847,0.72238
15464953671,0.62105,18778717971,0.72256
15470790822,0.62102,18783553122,0.72249
15472027290,0.62113,18786644793,0.7226
15473072376,0.6212,18795544056,0.72247
15473410050,0.62128,18808542000,0.72212
15474766257,0.62134,18818090559,0.72198
15475594911,0.62144,18818317512,0.72234
15483284259,0.62127,18819494862,0.72251
15484268724,0.62138,18819626124,0.72285
15484786758,0.62141,18826445736,0.72282
15499862349,0.6209,18829803939,0.72295
15500937996,0.62095,18830825979,0.72314
15500987595,0.62107,18839752296,0.72297
15502108833,0.62115,18840714216,0.72307
15505073751,0.62112,18845226723,0.7231
15505379361,0.62123,18853194627,0.72302
15509400888,0.62114,18854838408,0.72315
15511565208,0.62122,18857305332,0.72338
15523043118,0.62088,18864034263,0.72335
15524788602,0.62098,18869725623,0.72327
15526199418,0.621,18872499660,0.72331
15526761039,0.62112,18873206070,0.72349
15528195402,0.62122,18881993610,0.72336
15530710923,0.62129,18884900913,0.72335
15536117715,0.62121,18888702501,0.72336
15543684819,0.62105,18889682457,0.72344
15544951347,0.62109,18899202960,0.72323
15547436808,0.62108,18910717944,0.72289
15549196821,0.62111,18918460899,0.72278
15549288504,0.62119,18919765002,0.72286
15552274464,0.62123,18928158756,0.72276
15554367642,0.62124,18935210832,0.72273
15555862626,0.62133,18937279962,0.72281
15562627128,0.62125,18938980356,0.72291
15563378628,0.62137,18940413717,0.72385
15563666703,0.6215,18944036949,0.72381
15579472251,0.62106,18955192215,0.72361
15580765833,0.62115,18955897623,0.72382
15584697180,0.62116,18961513332,0.72377
15594799344,0.62083,18963848994,0.72386
15596714667,0.62091,18971723712,0.72373
15598837404,0.62092,18981766257,0.72353
15600786294,0.62099,18987307818,0.72352
15605639982,0.6209,18990126444,0.72358
15606299799,0.62102,18999399954,0.72374
15620296737,0.62058,19018241061,0.72316
15631094790,0.62028,19024735524,0.72314
15631889877,0.62045,19035843195,0.72283
15633051195,0.62064,19036874253,0.72301
15638502576,0.62051,19040395782,0.723
15639902370,0.62053,19042469421,0.72307
15640027620,0.62066,19044767007,0.72321
15643079712,0.62072,19045600170,0.72358
15644539125,0.62089,19045814097,0.72372
15647714964,0.62091,19058762943,0.72336
15648785601,0.62106,19060723356,0.7235
15669121692,0.62038,19064783460,0.72351
15670621686,0.62048,19068241362,0.7235
15672926787,0.62051,19077562467,0.72336
15683690271,0.62027,19078597533,0.72352
15690844551,0.62024,19089978249,0.72326
15697407651,0.62011,19093865007,0.72324
15698815962,0.62013,19097055375,0.72333
15700516857,0.62029,19103717172,0.72318
15701966250,0.6204,19114887468,0.72297
15708112017,0.62034,19119020718,0.72299
15709027344,0.62043,19120760691,0.72309
15713546865,0.62036,19122498660,0.72323
15715232229,0.62054,19125833817,0.72337
15715518300,0.62071,19126380408,0.7235
15716914587,0.62079,19129410456,0.72348
15719795337,0.62084,19143464508,0.72332
15724086402,0.6208,19158650820,0.72295
15724813854,0.62099,19160884779,0.72304
15728616945,0.62096,19183570560,0.7224
15730948098,0.62094,19189209315,0.72233
15730992186,0.62103,19191089067,0.72241
15735869922,0.62096,19191117123,0.72263
15741488136,0.62082,19208988795,0.7221
15742994643,0.62089,19217308902,0.7219
15743257167,0.62099,19218215211,0.72197
15746385912,0.62097,19220847465,0.7221
15747092823,0.62114,19226500749,0.7221
15751904427,0.62106,19228685109,0.7222
15753828267,0.62105,19230871974,0.72235
15754582773,0.62119,19231495218,0.72249
15758131857,0.62114,19236394497,0.72262
15758578248,0.62127,19236550308,0.72287
15759051192,0.62136,19251325800,0.72253
15762964503,0.62136,19252390425,0.72276
15773202939,0.62111,19254484605,0.72288
15774308145,0.62122,19261438485,0.72275
15774343716,0.62139,19265001096,0.72282
15776119260,0.62144,19273264590,0.72266
15778755021,0.62143,19278310662,0.7227
15779231973,0.62159,19284744504,0.72265
15781686873,0.62166,19289674845,0.72267
15782090679,0.62175,19290181857,0.72282
15782133264,0.62186,19290714420,0.72293
15782866728,0.62194,19295799570,0.72291
15788448870,0.62181,19299056070,0.72296
15793806063,0.62177,19300961373,0.72308
15794383215,0.62188,19303921281,0.72327
15799124178,0.62193,19305367167,0.72339
15802105629,0.62199,19322163693,0.72296
15804875157,0.622,19324518393,0.72312
15806315532,0.62208,19326673695,0.72331
15807335067,0.62228,19329774885,0.72334
15808972836,0.62237,19331478786,0.72342
15811133649,0.62239,19335125064,0.72348
15816923706,0.62226,19335843498,0.72364
15818892135,0.62241,19341596481,0.72354
15827455728,0.62229,19341970227,0.72366
15829004820,0.62237,19344986247,0.72371
15834433656,0.62228,19345812897,0.72391
15842423604,0.62212,19349527311,0.72388
15847077894,0.62207,19350068892,0.72403
15854604417,0.62192,19356051333,0.72394
15864007686,0.62171,19368995169,0.72357
15864793254,0.62184,19372522710,0.72359
15869418987,0.62189,19372788741,0.72378
15880491588,0.62158,19375369893,0.72387
15880783170,0.62164,19376443536,0.72398
15885414915,0.62166,19377489123,0.72414
15888670413,0.62168,19378065273,0.7242
15889009089,0.62181,19379602341,0.7243
15891947955,0.62182,19382062251,0.72442
15892177914,0.62194,19387147401,0.7244
15897740517,0.6219,19404194928,0.72393
15900512049,0.62198,19412670846,0.72378
15909174840,0.62175,19412797098,0.72406
15913363200,0.62175,19412931867,0.72421
15914268006,0.62187,19417076139,0.7243
15917464386,0.6219,19418413308,0.72447
15920683812,0.6219,19419618213,0.72458
15922839114,0.62198,19423297557,0.72467
15924159249,0.62203,19426008468,0.72484
15939549468,0.62159,19427047041,0.72496
15943676205,0.62157,19428797034,0.72506
15945638121,0.62165,19451561472,0.72438
15951393609,0.62154,19460727267,0.72419
15951438699,0.62164,19462060428,0.72434
15951858537,0.62175,19464094488,0.72441
15952154628,0.62191,19465050396,0.72462
15954056925,0.62193,19466986260,0.72473
15957091482,0.62191,19475093442,0.72469
15962903082,0.62181,19478507256,0.72479
15963534843,0.62189,19490297289,0.72452
15971788317,0.62167,19501473597,0.72428
15972268275,0.62175,19506936501,0.72427
15978136989,0.62173,19516983054,0.72408
15979342896,0.62187,19517832750,0.72422
15983990172,0.6219,19520085747,0.72436
15994267185,0.62169,19525195446,0.72438
16005749103,0.62142,19542505998,0.72392
16007313726,0.62157,19551837123,0.72379
16008104805,0.62164,19557983892,0.72381
16012307193,0.62163,19558445814,0.72414
16013417409,0.62167,19564173747,0.72402
16018295646,0.62164,19574633124,0.72389
16021272588,0.62168,19577322993,0.72394
16026534090,0.62161,19581969267,0.72405
16026840201,0.6217,19582910145,0.72417
16027735989,0.62178,19587301410,0.72424
16029837183,0.62187,19591451694,0.72434
16034117727,0.6218,19594263306,0.72445
16038482940,0.62177,19595953179,0.72458
16050888201,0.62139,19611333879,0.72424
16051332087,0.62151,19611575862,0.72439
16051430283,0.62162,19629909456,0.72397
16053082581,0.62163,19634785689,0.72396
16058091579,0.62156,19636805721,0.72407
16060800486,0.62158,19643517117,0.72402
16064144160,0.62159,19645481037,0.7242
16076380083,0.62122,19659325170,0.72385
16077805428,0.62137,19659674868,0.72413
16090170108,0.62102,19662327162,0.72446
16093883019,0.62099,19668799581,0.7244
16094680611,0.62115,19671149271,0.72446
16097147535,0.62118,19672878723,0.72459
16097180100,0.62136,19674491943,0.7247
16098983199,0.62147,19687521951,0.72439
16102521261,0.6216,19701223800,0.72414
16108206609,0.62158,19704658155,0.72421
16118148954,0.62126,19713841986,0.72408
16118445546,0.62167,19719689658,0.72426
16118497149,0.62189,19720129536,0.72438
16125605838,0.62184,19721219211,0.7245
16133436969,0.62201,19727142534,0.72461
16150110750,0.62163,19727494737,0.72479
16155919344,0.62175,19730113965,0.72479
16158805605,0.62203,19736315343,0.72478
16173817569,0.62179,19741847886,0.72481
16174796022,0.62195,19755290718,0.72447
16181506917,0.62193,19759280682,0.72446
16187622123,0.62192,19767218025,0.72432
16201165656,0.62164,19769298678,0.72439
16203490797,0.6218,19776475503,0.72428
16206638079,0.62192,19793228943,0.72385
16218107973,0.62166,19793934351,0.72401
16226714652,0.62165,19797464898,0.72406
16255250610,0.62082,19801693338,0.72406
16255460529,0.62105,19802798544,0.72415
16257334269,0.6212,19805344125,0.72422
16257565230,0.62142,19805372181,0.72442
16268886327,0.62123,19807543515,0.72448
16272656352,0.62137,19818383151,0.72423
16273806648,0.62161,19819382646,0.72435
16274804640,0.62174,19821196266,0.72451
16278291099,0.62175,19831461756,0.72433
16292984427,0.62147,19832100531,0.72448
16295112174,0.62164,19847122014,0.72413
16305061032,0.62159,19847162094,0.72425
16305885177,0.62174,19847422113,0.72438
16307302005,0.6222,19853662569,0.72428
16313383644,0.62211,19861261236,0.72412
16336059906,0.62154,19866754200,0.72411
16346639523,0.62134,19874073309,0.72405
16349512758,0.62137,19874883426,0.72431
16352610942,0.62149,19889495592,0.72395
16353385488,0.62164,19898485035,0.72384
16359539271,0.62169,19903061670,0.72382
16361315817,0.62184,19904323689,0.72396
16367393448,0.62189,19905168876,0.72415
16373286210,0.62191,19917490971,0.72387
16374218070,0.62214,19920117213,0.72394
16374405444,0.62232,19921213401,0.72409
16381918941,0.62217,19923741948,0.72416
16382255613,0.62229,19927204359,0.72421
16384193982,0.62231,19927508967,0.7244
16385170431,0.62246,19933715355,0.72436
16392149862,0.6223,19936953318,0.72442
16394035626,0.62239,19945100079,0.72434
16394774601,0.62247,19945346571,0.72459
16395356763,0.62251,19945971318,0.72472
16396204455,0.62274,19950801459,0.72471
16398520578,0.6228,19950977811,0.72489
16399743018,0.62293,19952210271,0.72502
16408240980,0.62277,19957904637,0.72494
16408741479,0.623,19960415148,0.72497
16411887258,0.623,19961357028,0.7251
16413654285,0.62303,19962867543,0.72521
16414835142,0.62317,19967483256,0.72519
16420222896,0.62312,19973633532,0.72517
16425893214,0.62302,19973681628,0.72545
16426829583,0.62313,19974043851,0.72563
16428852120,0.62325,19978547841,0.72556
16430720349,0.6233,19980562362,0.72574
16440041955,0.62312,19996759191,0.72533
16443573003,0.6231,19996776726,0.72548
16444715283,0.62322,19998450567,0.7255
16446470787,0.6233,19998859383,0.72577
16447041426,0.62342,20001728610,0.72591
16452169161,0.62339,20003007162,0.72614
16454030376,0.62345,20005062264,0.72621
16459930152,0.62341,20029211967,0.72544
16462087959,0.62342,20030215470,0.72559
16465482234,0.62347,20034514050,0.72557
16466700165,0.62357,20048933331,0.72514
16469340936,0.62358,20058398223,0.72501
16469411577,0.6237,20071578531,0.72483
16469815884,0.62385,20074325514,0.72494
16473092424,0.6239,20079409161,0.72491
16482919038,0.62366,20094511305,0.72466
16482990681,0.62379,20097347466,0.72475
16483487673,0.62386,20101306368,0.72476
16497810261,0.62347,20103379005,0.7249
16501081791,0.62346,20104852446,0.72499
16508656410,0.6233,20106432600,0.72503
16510759107,0.62336,20109179583,0.72519
16514607789,0.62332,20109727677,0.72537
16518588234,0.62328,20112672555,0.72545
16518762081,0.62339,20116410516,0.72545
16521493032,0.62339,20119167519,0.72552
16537870722,0.62296,20123058786,0.72557
16542419802,0.62295,20126399955,0.72572
16542451866,0.62307,20127159972,0.72584
16542475914,0.62318,20130390420,0.72586
16545102156,0.62319,20136910434,0.72583
16553394708,0.62303,20140665429,0.72587
16563156693,0.62281,20140880358,0.72606
16564667709,0.62285,20145692964,0.72609
16567374612,0.62285,20153962971,0.72594
16576604535,0.62259,20154748038,0.72607
16579798410,0.62256,20158493514,0.72606
16580853516,0.62265,20159057640,0.7262
16584360516,0.6226,20160740499,0.7263
16588271823,0.62257,20167078650,0.72624
16588680639,0.62268,20168375739,0.72639
16588866510,0.62281,20176245447,0.72628
16595943135,0.62268,20176543542,0.7265
16596475698,0.62272,20178551049,0.72659
16597206657,0.62278,20178847140,0.72667
16598005752,0.62289,20196386649,0.72612
16603384989,0.62283,20196834042,0.72624
16605098409,0.62287,20196861096,0.72649
16608052305,0.62285,20205735309,0.72631
16612218621,0.62279,20206742319,0.72644
16612891965,0.62287,20212970751,0.72636
16614254184,0.62297,20215808415,0.72644
16614393462,0.62309,20221107492,0.72646
16614493662,0.62318,20224596456,0.72648
16618153968,0.62314,20242643979,0.72592
16621031712,0.62319,20252067288,0.72571
16624347330,0.62317,20260672965,0.72558
16624924983,0.62328,20260714548,0.72573
16625593818,0.62335,20266578252,0.72566
16632524652,0.62323,20270487054,0.72571
16633378356,0.62334,20274243552,0.72568
16638236052,0.62338,20280893826,0.72569
16653589698,0.62297,20288293095,0.72567
16654551618,0.62302,20299059084,0.72542
16655807124,0.62305,20305464369,0.72535
16660794579,0.62298,20307697326,0.72549
16663914306,0.62296,20309902227,0.72563
16671952851,0.62275,20318603595,0.72582
16678761942,0.62262,20323339047,0.72581
16679696307,0.62273,20323976820,0.72599
16681743894,0.62276,20328942231,0.72599
16688669217,0.62259,20337457728,0.72589
16688807994,0.62268,20345298378,0.72584
16689150177,0.62276,20354791827,0.72571
16689754884,0.62283,20358741210,0.72582
16690259892,0.62298,20359116960,0.72616
16691674215,0.62304,20363120952,0.72627
16695525903,0.62303,20365083870,0.7265
16700858547,0.62297,20365092888,0.72667
